,title,price,link
66,"HP 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU","34,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MTE1NzEzODY5OTM4NzAzOjE3NDkzMDY4NDY6c3BfYnRmOjMwMDQ1NjIxNjE0MDYzMjo6MDo6&url=%2FHP-i3-1215U-Anti-Glare-15-6-inch-Graphics%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306846%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
67,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD, Dolby Audio,Premium Grey, 1 Year Onsite Brand Warranty","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDYwNDQ5NjIyNzA4OTc3OjE3NDkzMDY4MzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU3NjI5MzkyNTYzMjo6NDo6&url=%2FLenovo-Graphics-5500Mhz-Windows-Warranty%2Fdp%2FB0F7HRM9JX%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.739e670d-dfb3-4be0-9815-d8c5c0372e07%253Aamzn1.sym.739e670d-dfb3-4be0-9815-d8c5c0372e07%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F7HRM9JX%26pd_rd_r%3Db52b72be-45f9-4293-bf54-428bd8b6f2dc%26pd_rd_w%3DhY0Ng%26pd_rd_wg%3DY3Dl3%26pf_rd_p%3D739e670d-dfb3-4be0-9815-d8c5c0372e07%26pf_rd_r%3DF0FA8K7TEPBMJK1S6D5N%26qid%3D1749306835%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
68,"HP 15s Core i5 12th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office/Backlit Keyboard/Silver/1.69 kg) fq5329TU Laptop","47,450",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1ODI2NDUyNTczNTI2MzE2OjE3NDkzMDY4NTE6c3BfYXRmX25leHQ6MzAwNTMzMzk1ODY5NDMyOjowOjo&url=%2FHP-Windows-Backlit-Keyboard-fq5329TU%2Fdp%2FB0CJM5Z6FY%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306851%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
69,"Chuwi GemiBook X Pro 14.1"" Laptop, 8GB LPDDR5 RAM 256GB SSD, Windows 11, Intel 12th Gen N100(up to 3.4GHz), WiFi 6, USB3.0, Webcam, Bluetooth 5.2, 38Wh, 1.46kg (Iron Gray)","18,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1ODI2NDUyNTczNTI2MzE2OjE3NDkzMDY4NTE6c3BfYXRmX25leHQ6MzAwNTYxMjUxNTY2MDMyOjowOjo&url=%2FChuwi-GemiBook-Pro-Windows-Bluetooth%2Fdp%2FB0CP96SSRP%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306851%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
70,"Zebronics NC5500D Powerful Laptop Cooler with Dual 125mm Fans, Silent Operation, Adjustable Fan Speed, Display, Controls, USB, 5 Step Retractable Stand and Mobile Holder",799,https://amazon.in//Zebronics-Powerful-Operation-Adjustable-Retractable/dp/B0C663VVP1/ref=sr_1_51?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-51
71,"Logitech M186 Wireless Mouse, 2.4GHz with USB Mini Receiver, 12-Month Battery Life, 1000 DPI Optical Tracking, Ambidextrous, Compatible with PC, Mac, Laptop",629,https://amazon.in//Logitech-Wireless-Receiver-Ambidextrous-Compatible/dp/B0D18192T2/ref=sr_1_52?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-52
72,"Lenovo Legion 9 2024 Intel Core i9-14900HX 16"" (40.64cm) 3.2K Mini LED 1200Nits 165Hz Gaming Laptop (64GB/2TB SSD/Win 11/Office 2021/NVIDIA RTX 4090 16GB/3 Month Game Pass/Black/2.6Kg), 83G0003AIN","4,29,990",https://amazon.in//Lenovo-i9-14900HX-40-64cm-1200Nits-83G0003AIN/dp/B0D6BG9GL8/ref=sr_1_53?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-53
73,"ASUS ROG Strix Scar 16 (2024), Intel Core i9 14900HX 14th Gen, 16""(40.64cm) 2.5K QHD+240Hz, Gaming Laptop (32GB DDR5/2TB SSD/12GB RTX 4080/Win11/Per-Key RGB/90WHr/Black/2.65Kg),G634JZR-CM932WS","2,79,990",https://amazon.in//ASUS-14900HX-40-64cm-Gaming-G634JZR-CM932WS/dp/B0CV17QD1G/ref=sr_1_54?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-54
74,"HP Victus, 13th Gen Intel Core i7-13620H, 8GB NVIDIA RTX 4060 Gaming Laptop (16GB RAM, 512GB SSD) 144Hz, IPS, 15.6''/39.6cm, FHD, Win11, Office21, Mica Silver, 2.29Kg, Enhanced Cooling, fa1276TX","96,900",https://amazon.in//HP-i7-13620H-Office21-Enhanced-fa1276TX/dp/B0DRW3D7LK/ref=sr_1_55?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-55
75,"HP Laptop 240R G9 (2024), Intel Core i3 13th Gen 1315U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14 (35.56cm)/Ash Grey/1.47 kg/MS Office 2021","33,990",https://amazon.in//HP-Laptop-240R-Intel-1315U/dp/B0DKG9DPB1/ref=sr_1_56?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-56
76,"ACER One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop (14 inch HD Display, Silver, 1.5 Kg) 2 Years Brand Warranty","22,999",https://amazon.in//ACER-Ryzen-Dual-Core-3250U/dp/B0F3354GDC/ref=sr_1_57?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-57
77,"Dyazo Water Resistant Laptop Sleeve/Laptop case/laptop cover with Handle Compatible for 15 Inch to 15.6"" Inches laptops & Notebooks - Grey",299,https://amazon.in//Dyazo-Resistant-Compatible-laptops-Notebooks/dp/B09BFV96TS/ref=sr_1_58?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-58
78,"Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","22,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_4?dib=eyJ2IjoiMSJ9.KtVjMohCkSJk8z8d5EDRzORBT_cgj423ZGet7MU8gQeXLCSeV6IhyvjR9j6C9c7MRGWOZAleYHZgRreyHKy2i7-nsJC36RTWMjDqcqr8VTcb_0O2BXGt_ydYBHkHe64ojKOijoK8ZhSzSlt2FqSv3eODLvJRojpWjvxAxPe8kl2OhGOZqeLrc80NMtZ1ZLqBbM5byuwtTd9q1u74GEM_J3zyZ4XAr-M4mO6pNHh2MfM.CXTxdF2PwNS3DjiB_y7ZPdoRLMEMKtCzIge4LBmCtxo&dib_tag=se&keywords=laptop&qid=1749306835&sr=8-4
79,"HP OmniBook 5 (Previously Pavilion) 13th Gen Intel Core i5 1334U (16GB LPDDR5X, 512GB SSD) 2K,IPS,300 nits, 16''/40.6cm, Win11, M365 Basic(1yr), Office Home24, Blue, 1.79kg, Camera w/Shutter, ba1123TU","67,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1ODI2NDUyNTczNTI2MzE2OjE3NDkzMDY4NTE6c3BfbXRmOjMwMDU2OTgwNzQ5NjEzMjo6MDo6&url=%2FHP-OmniBook-Previously-Pavilion-ba1123TU%2Fdp%2FB0F1DH2T6B%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306851%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
80,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (38) cm FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg","45,869",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1ODI2NDUyNTczNTI2MzE2OjE3NDkzMDY4NTE6c3BfbXRmOjMwMDQ1NjIxNjE0MzQzMjo6MDo6&url=%2FDell-i5-1235U-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0CSG4G18G%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306851%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
81,"Tygot 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Grey)",324,https://amazon.in//Tygot-Laptop-Stand-Adjustable-OverHeating/dp/B0D9FL6CFX/ref=sr_1_61?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-61
82,"HP Victus, AMD Ryzen 5 5600H, NVIDIA RTX 3050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue, 2.37kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Gaming Laptop, Backlit kb, Enhanced Cooling, fb0106AX/Fb0112AX","60,990",https://amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_62?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-62
83,"ASUS VivoBook 15 (2022), Intel Core i3-1215U, 12th Gen, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office 2021, Icelight Silver, 1.7KG, X1502ZA-EJ322WS, Backlit KB Laptop","30,990",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_63?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-63
84,"ASUS VivoBook 15 (2022), Intel Core i3-1215U, 12th Gen, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, Office 2021, Cool Silver, 1.7KG, X1504ZA-NJ322WS, Backlit KB Laptop","32,600",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-i3-1215U-15-6-inch/dp/B0CCKPTMYX/ref=sr_1_64?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-64
85,"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTXâ„¢ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN","4,94,490",https://amazon.in//MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_65?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-65
86,"HP 15, 12th Gen Intel Core i5-1235U Laptop (16GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MSO 21, Silver, 1.69kg, Intel Iris Xe Graphics, HD Camera, Backlit Keyboard, fy5009tu/fd0111tu","50,490",https://amazon.in//HP-i5-1235U-Anti-Glare-Micro-Edge-fy5009tu/dp/B0D4M66F6R/ref=sr_1_66?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-66
87,"Acer Aspire Lite,13th Gen, Intel Core i3-1305U, 16GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, 36 WHR, Thin and Light Premium Laptop","33,990",https://amazon.in//i3-1305U-39-62cm-Windows-AL15-53-Premium/dp/B0DKK15M2P/ref=sr_1_67?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-67
88,"HP 15, Intel Core Ultra 5 125H Laptop (16GB DDR5,1TB SSD) IPS, Anti-Glare, Micro-Edge, 15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24,Silver,1.65kg, FHD Camera w/Shutter, Backlit, fd1255TU","68,490",https://amazon.in//HP-Anti-Glare-Micro-Edge-Shutter-fd1255TU/dp/B0F5B1N9SJ/ref=sr_1_68?dib=eyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8&dib_tag=se&keywords=laptop&qid=1749306851&sr=8-68
89,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","24,990",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_5?dib=eyJ2IjoiMSJ9.KtVjMohCkSJk8z8d5EDRzORBT_cgj423ZGet7MU8gQeXLCSeV6IhyvjR9j6C9c7MRGWOZAleYHZgRreyHKy2i7-nsJC36RTWMjDqcqr8VTcb_0O2BXGt_ydYBHkHe64ojKOijoK8ZhSzSlt2FqSv3eODLvJRojpWjvxAxPe8kl2OhGOZqeLrc80NMtZ1ZLqBbM5byuwtTd9q1u74GEM_J3zyZ4XAr-M4mO6pNHh2MfM.CXTxdF2PwNS3DjiB_y7ZPdoRLMEMKtCzIge4LBmCtxo&dib_tag=se&keywords=laptop&qid=1749306835&sr=8-5
90,"HP 15, AMD Ryzen 7 7735HS Laptop (16GB DDR5,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Shutter, Backlit, fc1038AU","64,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1ODI2NDUyNTczNTI2MzE2OjE3NDkzMDY4NTE6c3BfYnRmOjMwMDU4MjUyOTQ5MjQzMjo6MDo6&url=%2FHP-Anti-Glare-Micro-Edge-Shutter-fc1038AU%2Fdp%2FB0F5W5FLPP%2Fref%3Dsr_1_69_sspa%3Fdib%3DeyJ2IjoiMSJ9.4sE_1yWnX7TwaGBiOx6wR7_YRVUAMhwmc6QdjKGSA_1U6RcN045LKBGvnAmCLaxD7fWSZiQBIhYOexKPnI3Xd7hH8n4SfTljm6h3o7a7srtknsE8cMdMSwe5lj6YRxXm9OLLUAHyVT2-O9_nXyIoYfsc1l8O3JglTbgbVSJSlQQ5Jin-1E1hYW4hHmRHVNZowQqAqUe-SACn5i4gi_qckLoAstV4jvA8pHbDFii5uME.1-uOqkfW-IiNb3FjA4fgv0oOJGOokUOeLcPtx6Jphx8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306851%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
